"","Tournament","Player","Position","Field","Fpts","Date","Url","top_count","top_mean","Fpts_std"
"515","Honda","Chase Koepka","G","0.22%",70.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-8.30357142857143
"516","Honda","Grayson Murray","G","0.21%",17,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-61.8035714285714
"517","Honda","Graeme McDowell","G","0.21%",21,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-57.8035714285714
"518","Honda","Erik Compton","G","0.21%",23,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-55.8035714285714
"519","Honda","Stephen Stallings","G","0.20%",47.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-31.3035714285714
"520","Honda","Ryo Ishikawa","G","0.16%",16.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-62.3035714285714
"521","Honda","Brian Gay","G","0.15%",65,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-13.8035714285714
"522","Honda","Ted Potter","G","0.14%",58.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-20.3035714285714
"523","Honda","Kiradech Aphibarnrat","G","0.14%",46,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-32.8035714285714
"524","Honda","Hudson Swafford","G","0.14%",21.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-57.3035714285714
"525","Honda","Xinjun Zhang","G","0.14%",27,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-51.8035714285714
"526","Honda","Jimmy Walker","G","0.11%",56.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-22.3035714285714
"527","Honda","Sean O'Hair","G","0.10%",3,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-75.8035714285714
"528","Honda","Sung Kang","G","0.10%",18.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-60.3035714285714
"529","Honda","Jim Herman","G","0.10%",56,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-22.8035714285714
"530","Honda","Kramer Hickok","G","0.09%",0,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-78.8035714285714
"531","Honda","J.J. Spaun","G","0.09%",12.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-66.3035714285714
"532","Honda","Satoshi Kodaira","G","0.08%",55,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-23.8035714285714
"533","Honda","Michael Kim","G","0.07%",25.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-53.3035714285714
"534","Honda","Rafael Campos","G","0.06%",23.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-55.3035714285714
"535","Honda","Marcelo Rozo","G","0.06%",24,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-54.8035714285714
"536","Honda","Gary Woodland","G","0.05%",0,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-78.8035714285714
"537","Honda","Seung-Yul Noh","G","0.05%",39,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-39.8035714285714
"538","Honda","Michael Gligic","G","0.05%",18.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-60.3035714285714
"539","Honda","D.J. Trahan","G","0.05%",52,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-26.8035714285714
"540","Honda","Zach Zaback","G","0.05%",28.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-50.3035714285714
"541","Honda","David Hearn","G","0.04%",29.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-49.3035714285714
"542","Honda","Scott Piercy","G","0.03%",0,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-78.8035714285714
"543","Honda","Bo Van Pelt","G","0.03%",13,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-65.8035714285714
"544","Honda","William McGirt","G","0.03%",50.5,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-28.3035714285714
"545","Honda","Hunter Mahan","G","0.03%",22,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-56.8035714285714
"546","Honda","Alan Morin","G","0.03%",15,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-63.8035714285714
"547","Honda","Kamaiu Johnson","G","0.03%",8,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-70.8035714285714
"548","Honda","Sebastian Cappelen","G","0.01%",27,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-51.8035714285714
"549","Honda","Martin Trainer","G","0.01%",12,"2021-03-18","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-18/sport/golf/slate/6053394b39a897423a3ccfd6/contest/60533961ef53fb60a607b1fd",28,78.8035714285714,-66.8035714285714
"550","Masters","Jordan Spieth","G","32.97%",95.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,10.8611111111111
"551","Masters","Justin Thomas","G","27.46%",70,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-14.6388888888889
"552","Masters","Paul Casey","G","26.37%",69,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-15.6388888888889
"553","Masters","Corey Conners","G","21.73%",90,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,5.36111111111111
"554","Masters","Bryson DeChambeau","G","18.79%",59,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-25.6388888888889
"555","Masters","Cameron Smith","G","18.68%",79,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-5.63888888888889
"556","Masters","Jon Rahm","G","16.91%",84,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-0.638888888888886
"557","Masters","Daniel Berger","G","15.99%",25.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-59.1388888888889
"558","Masters","Joaquin Niemann","G","15.85%",58.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-26.1388888888889
"559","Masters","Dustin Johnson","G","15.37%",26,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-58.6388888888889
"560","Masters","Will Zalatoris","G","14.93%",99,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,14.3611111111111
"561","Masters","Patrick Cantlay","G","14.70%",19,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-65.6388888888889
"562","Masters","Matthew Fitzpatrick","G","14.03%",54.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-30.1388888888889
"563","Masters","Webb Simpson","G","13.30%",74,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-10.6388888888889
"564","Masters","Adam Scott","G","13.00%",43.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-41.1388888888889
"565","Masters","Abraham Ancer","G","12.73%",60.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-24.1388888888889
"566","Masters","Louis Oosthuizen","G","12.37%",57.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-27.1388888888889
"567","Masters","Ryan Palmer","G","12.20%",77.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-7.13888888888889
"568","Masters","Sergio Garcia","G","12.18%",23,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-61.6388888888889
"569","Masters","Tony Finau","G","12.07%",79,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-5.63888888888889
"570","Masters","Patrick Reed","G","12.04%",82,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-2.63888888888889
"571","Masters","Viktor Hovland","G","11.71%",82.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-2.13888888888889
"572","Masters","Sungjae Im","G","11.70%",15,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-69.6388888888889
"573","Masters","Xander Schauffele","G","11.08%",100,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,15.3611111111111
"574","Masters","Rory McIlroy","G","10.62%",18.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-66.1388888888889
"575","Masters","Jason Day","G","10.24%",15,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-69.6388888888889
"576","Masters","Jason Kokrak","G","10.21%",60.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-24.1388888888889
"577","Masters","Brian Harman","G","10.00%",65,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-19.6388888888889
"578","Masters","Collin Morikawa","G","9.78%",70,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-14.6388888888889
"579","Masters","Hideki Matsuyama","G","7.83%",118,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,33.3611111111111
"580","Masters","Tommy Fleetwood","G","7.58%",62,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-22.6388888888889
"581","Masters","Scottie Scheffler","G","7.38%",69,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-15.6388888888889
"582","Masters","Lee Westwood","G","7.28%",22.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-62.1388888888889
"583","Masters","Max Homa","G","7.04%",22,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-62.6388888888889
"584","Masters","Billy Horschel","G","6.90%",49.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-35.1388888888889
"585","Masters","Matt Kuchar","G","6.56%",27,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-57.6388888888889
"586","Masters","Si Woo Kim","G","6.43%",65,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-19.6388888888889
"587","Masters","Zach Johnson","G","6.03%",17.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-67.1388888888889
"588","Masters","Matt Wallace","G","5.89%",61.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-23.1388888888889
"589","Masters","Bubba Watson","G","5.31%",58,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-26.6388888888889
"590","Masters","Phil Mickelson","G","5.26%",61,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-23.6388888888889
"591","Masters","Brooks Koepka","G","4.41%",20.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-64.1388888888889
"592","Masters","Matt Jones","G","4.20%",64.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-20.1388888888889
"593","Masters","Christiaan Bezuidenhout","G","3.90%",49.5,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-35.1388888888889
"594","Masters","Matthew Wolff","G","3.55%",14,"2021-04-08","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-04-08/sport/golf/slate/606effe1b2d3d80f36bd29e5/contest/606effe4b2d3d80f36bd2a40",18,84.6388888888889,-70.6388888888889
